query	target	fident	alnlen	mismatch	gapopen	qstart	qend	tstart	tend	evalue	bits	qlen	tlen	qtmscore	ttmscore	alntmscore	rmsd	prob	taxid	taxname	taxlineage
0.pdb	8ekb_2r	0.634	372	132	2	3	374	1	368	7.615E-69	2461	374	368	9.690E-01	9.846E-01	9.846E-01	9.927E-01	1.000	300852	Thermus thermophilus HB8	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Deinococcota;c_Deinococci;o_Thermales;f_Thermaceae;g_Thermus;s_Thermus thermophilus;-_Thermus thermophilus HB8
0.pdb	5foo_F	0.356	367	216	8	3	365	1	351	4.501E-44	1471	374	352	8.828E-01	9.362E-01	9.362E-01	2.055E+00	1.000	160490	Streptococcus pyogenes M1 GAS	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus;s_Streptococcus pyogenes;-_Streptococcus pyogenes serotype M1;-_Streptococcus pyogenes M1 GAS
0.pdb	3h8c_A	0.356	367	217	8	5	367	3	354	2.428E-40	1296	374	355	8.823E-01	9.278E-01	9.278E-01	2.054E+00	1.000	9606	Homo sapiens	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda;-_Amniota;c_Mammalia;-_Theria;-_Eutheria;-_Boreoeutheria;-_Euarchontoglires;o_Primates;-_Haplorrhini;-_Simiiformes;-_Catarrhini;-_Hominoidea;f_Hominidae;-_Homininae;g_Homo;s_Homo sapiens
0.pdb	4gks_F	0.327	406	218	17	5	374	3	389	5.830E-37	1193	374	389	8.932E-01	8.596E-01	8.596E-01	2.272E+00	1.000	32630	synthetic construct	-_other entries;-_other sequences;-_artificial sequences;s_synthetic construct
0.pdb	2fc8_A	0.344	374	204	14	3	364	1	345	4.857E-34	1098	374	345	8.498E-01	9.193E-01	9.193E-01	2.191E+00	1.000	9606	Homo sapiens	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda;-_Amniota;c_Mammalia;-_Theria;-_Eutheria;-_Boreoeutheria;-_Euarchontoglires;o_Primates;-_Haplorrhini;-_Simiiformes;-_Catarrhini;-_Hominoidea;f_Hominidae;-_Homininae;g_Homo;s_Homo sapiens
0.pdb	7f4i_N	0.228	364	243	13	5	359	2	336	1.032E-28	864	374	341	7.930E-01	8.657E-01	8.657E-01	3.088E+00	1.000	32630	synthetic construct	-_other entries;-_other sequences;-_artificial sequences;s_synthetic construct
0.pdb	8g0t_C	0.196	362	255	13	5	359	2	334	1.105E-24	738	374	335	7.865E-01	8.715E-01	8.715E-01	2.874E+00	1.000	5207	Cryptococcus neoformans	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Tremellomycetes;o_Tremellales;f_Cryptococcaceae;g_Cryptococcus;-_Cryptococcus neoformans species complex;s_Cryptococcus neoformans
0.pdb	2h6h_P	0.202	370	249	15	3	361	1	335	2.329E-25	719	374	336	7.541E-01	8.307E-01	8.307E-01	3.702E+00	1.000	0	unclassified	unclassified
0.pdb	5fo8_B	0.154	168	105	12	13	178	246	378	2.117E-04	101	374	427	2.730E-01	2.432E-01	2.432E-01	5.747E+00	1.000	9606	Homo sapiens	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda;-_Amniota;c_Mammalia;-_Theria;-_Eutheria;-_Boreoeutheria;-_Euarchontoglires;o_Primates;-_Haplorrhini;-_Simiiformes;-_Catarrhini;-_Hominoidea;f_Hominidae;-_Homininae;g_Homo;s_Homo sapiens
0.pdb	5eg9_A	0.151	165	107	10	14	178	247	378	2.890E-04	99	374	427	2.719E-01	2.423E-01	2.423E-01	5.871E+00	0.999	284177	Influenza A virus (A/Ck/HK/YU22/2002(H5N1))	d_Viruses;-_Riboviria;k_Orthornavirae;p_Negarnaviricota;-_Polyploviricotina;c_Insthoviricetes;o_Articulavirales;f_Orthomyxoviridae;g_Alphainfluenzavirus;s_Influenza A virus;-_H5N1 subtype;-_Influenza A virus (A/Ck/HK/YU22/2002(H5N1))
0.pdb	1c06_A	0.155	167	104	12	14	178	247	378	3.484E-04	97	374	427	2.703E-01	2.411E-01	2.411E-01	5.782E+00	0.999	1422	Geobacillus stearothermophilus	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Bacillota;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Geobacillus;s_Geobacillus stearothermophilus
0.pdb	2ftk_F	0.146	171	103	13	13	178	246	378	1.650E-04	94	374	427	2.524E-01	2.261E-01	2.261E-01	6.308E+00	0.998	1423	Bacillus subtilis	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Bacillota;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Bacillus;-_Bacillus subtilis group;s_Bacillus subtilis
