query	target	fident	alnlen	mismatch	gapopen	qstart	qend	tstart	tend	evalue	bits	qlen	tlen	qtmscore	ttmscore	alntmscore	rmsd	prob	taxid	taxname	taxlineage
0.pdb	3bp9_U	0.616	154	59	0	148	301	20	173	3.788E-20	734	337	175	4.336E-01	8.082E-01	8.082E-01	1.782E+00	1.000	11786	Murine leukemia virus	d_Viruses;-_Riboviria;k_Pararnavirae;p_Artverviricota;c_Revtraviricetes;o_Ortervirales;f_Retroviridae;-_Orthoretrovirinae;g_Gammaretrovirus;s_Murine leukemia virus
0.pdb	6cgx_A	0.222	108	74	5	153	260	146	243	9.006E-07	223	337	246	2.667E-01	3.595E-01	3.595E-01	2.707E+00	1.000	319920	Conus victoriae	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Protostomia;-_Spiralia;-_Lophotrochozoa;p_Mollusca;c_Gastropoda;-_Caenogastropoda;o_Neogastropoda;-_Conoidea;f_Conidae;g_Conus;-_Cylinder;s_Conus victoriae
0.pdb	6cgx_A	0.229	109	75	4	151	259	147	246	1.370E-06	216	337	249	2.692E-01	3.578E-01	3.578E-01	2.857E+00	1.000	319920	Conus victoriae	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Protostomia;-_Spiralia;-_Lophotrochozoa;p_Mollusca;c_Gastropoda;-_Caenogastropoda;o_Neogastropoda;-_Conoidea;f_Conidae;g_Conus;-_Cylinder;s_Conus victoriae
0.pdb	8a8h_D	0.186	129	85	7	141	260	437	554	2.084E-06	199	337	558	2.829E-01	1.747E-01	1.747E-01	4.945E+00	1.000	523845	Methanothermococcus thermolithotrophicus DSM 2095	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Methanomada group;c_Methanococci;o_Methanococcales;f_Methanococcaceae;g_Methanothermococcus;s_Methanothermococcus thermolithotrophicus;-_Methanothermococcus thermolithotrophicus DSM 2095
0.pdb	6a3j_D	0.135	192	139	8	143	312	542	728	1.024E-04	130	337	848	2.792E-01	1.164E-01	1.164E-01	3.225E+01	1.000	930171	Pseudarthrobacter phenanthrenivorans Sphe3	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinomycetota;c_Actinomycetes;o_Micrococcales;f_Micrococcaceae;g_Pseudarthrobacter;s_Pseudarthrobacter phenanthrenivorans;-_Pseudarthrobacter phenanthrenivorans Sphe3
0.pdb	6j30_b	0.163	116	84	4	215	317	78	193	1.493E+00	36	337	195	1.360E-01	2.169E-01	2.169E-01	1.782E+01	0.150	559292	Saccharomyces cerevisiae S288C	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Saccharomycotina;c_Saccharomycetes;o_Saccharomycetales;f_Saccharomycetaceae;g_Saccharomyces;s_Saccharomyces cerevisiae;-_Saccharomyces cerevisiae S288C
0.pdb	3jba_C	0.138	130	68	10	142	251	15	120	4.505E-01	30	337	125	1.315E-01	2.654E-01	2.654E-01	9.599E+00	0.090	333760	Human papillomavirus type 16	d_Viruses;-_Monodnaviria;k_Shotokuvirae;p_Cossaviricota;c_Papovaviricetes;o_Zurhausenvirales;f_Papillomaviridae;-_Firstpapillomavirinae;g_Alphapapillomavirus;s_Alphapapillomavirus 9;-_Human papillomavirus type 16
0.pdb	6aj6_C	0.146	82	54	5	143	222	17	84	2.139E+00	27	337	110	1.409E-01	3.186E-01	3.186E-01	5.288E+00	0.069	5702	Trypanosoma brucei brucei	-_cellular organisms;d_Eukaryota;-_Discoba;p_Euglenozoa;c_Kinetoplastea;-_Metakinetoplastina;o_Trypanosomatida;f_Trypanosomatidae;g_Trypanosoma;-_Trypanozoon;s_Trypanosoma brucei;-_Trypanosoma brucei brucei
0.pdb	7ar7_x	0.137	109	74	5	214	311	225	324	9.013E+00	24	337	325	1.391E-01	1.431E-01	1.431E-01	9.810E+00	0.051	3702	Arabidopsis thaliana	-_cellular organisms;d_Eukaryota;k_Viridiplantae;p_Streptophyta;-_Streptophytina;-_Embryophyta;-_Tracheophyta;-_Euphyllophyta;-_Spermatophyta;c_Magnoliopsida;-_Mesangiospermae;-_eudicotyledons;-_Gunneridae;-_Pentapetalae;-_rosids;-_malvids;o_Brassicales;f_Brassicaceae;-_Camelineae;g_Arabidopsis;s_Arabidopsis thaliana
0.pdb	2b8k_C	0.090	121	72	3	142	248	3	99	2.412E+00	21	337	180	1.300E-01	2.051E-01	2.051E-01	9.703E+00	0.034	4932	Saccharomyces cerevisiae	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Saccharomycotina;c_Saccharomycetes;o_Saccharomycetales;f_Saccharomycetaceae;g_Saccharomyces;s_Saccharomyces cerevisiae
