query	target	fident	alnlen	mismatch	gapopen	qstart	qend	tstart	tend	evalue	bits	qlen	tlen	qtmscore	ttmscore	alntmscore	rmsd	prob	taxid	taxname	taxlineage
0.pdb	8b7i_A	0.309	733	438	29	42	727	25	735	1.305E-36	1301	990	736	5.348E-01	6.907E-01	6.907E-01	6.483E+00	1.000	9606	Homo sapiens	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda;-_Amniota;c_Mammalia;-_Theria;-_Eutheria;-_Boreoeutheria;-_Euarchontoglires;o_Primates;-_Haplorrhini;-_Simiiformes;-_Catarrhini;-_Hominoidea;f_Hominidae;-_Homininae;g_Homo;s_Homo sapiens
0.pdb	6jcs_A	0.154	1001	631	51	44	989	1	840	1.630E-21	687	990	842	4.876E-01	5.572E-01	5.572E-01	1.280E+01	1.000	82300	adeno-associated virus 5	d_Viruses;-_Monodnaviria;k_Shotokuvirae;p_Cossaviricota;c_Quintoviricetes;o_Piccovirales;f_Parvoviridae;-_Parvovirinae;g_Dependoparvovirus;s_Adeno-associated dependoparvovirus B;-_adeno-associated virus 5
0.pdb	8hif_U3	0.178	381	227	24	45	409	4	314	6.299E-16	632	990	317	2.682E-01	7.755E-01	7.755E-01	4.689E+00	1.000	262968	Singapore grouper iridovirus	d_Viruses;-_Varidnaviria;k_Bamfordvirae;p_Nucleocytoviricota;c_Megaviricetes;o_Pimascovirales;f_Iridoviridae;-_Alphairidovirinae;g_Ranavirus;s_Singapore grouper iridovirus
0.pdb	8hif_V1	0.181	381	228	24	45	409	4	316	1.589E-15	624	990	318	2.718E-01	7.843E-01	7.843E-01	4.594E+00	1.000	262968	Singapore grouper iridovirus	d_Viruses;-_Varidnaviria;k_Bamfordvirae;p_Nucleocytoviricota;c_Megaviricetes;o_Pimascovirales;f_Iridoviridae;-_Alphairidovirinae;g_Ranavirus;s_Singapore grouper iridovirus
0.pdb	3f6e_X	0.103	660	446	40	41	661	1	553	1.485E-13	379	990	554	2.952E-01	4.720E-01	4.720E-01	1.182E+01	1.000	303	Pseudomonas putida	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;-_Pseudomonas putida group;s_Pseudomonas putida
0.pdb	6jcq_R	0.122	1070	658	69	42	957	7	949	3.511E-15	340	990	954	3.341E-01	3.438E-01	3.438E-01	3.103E+01	1.000	9606	Homo sapiens	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda;-_Amniota;c_Mammalia;-_Theria;-_Eutheria;-_Boreoeutheria;-_Euarchontoglires;o_Primates;-_Haplorrhini;-_Simiiformes;-_Catarrhini;-_Hominoidea;f_Hominidae;-_Homininae;g_Homo;s_Homo sapiens
0.pdb	3cx3_A	0.101	851	579	53	41	838	3	720	2.910E-14	328	990	1630	2.810E-01	1.850E-01	1.850E-01	1.645E+01	1.000	171101	Streptococcus pneumoniae R6	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus;s_Streptococcus pneumoniae;-_Streptococcus pneumoniae R6
0.pdb	3dxs_X	0.090	374	241	33	46	397	12	308	2.017E-09	320	990	310	2.354E-01	6.510E-01	6.510E-01	5.449E+00	1.000	3702	Arabidopsis thaliana	-_cellular organisms;d_Eukaryota;k_Viridiplantae;p_Streptophyta;-_Streptophytina;-_Embryophyta;-_Tracheophyta;-_Euphyllophyta;-_Spermatophyta;c_Magnoliopsida;-_Mesangiospermae;-_eudicotyledons;-_Gunneridae;-_Pentapetalae;-_rosids;-_malvids;o_Brassicales;f_Brassicaceae;-_Camelineae;g_Arabidopsis;s_Arabidopsis thaliana
0.pdb	3f6f_A	0.106	733	452	45	41	733	1	570	2.971E-12	320	990	571	2.858E-01	4.536E-01	4.536E-01	1.618E+01	1.000	7227	Drosophila melanogaster	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Protostomia;-_Ecdysozoa;-_Panarthropoda;p_Arthropoda;-_Mandibulata;-_Pancrustacea;-_Hexapoda;c_Insecta;-_Dicondylia;-_Pterygota;-_Neoptera;-_Endopterygota;o_Diptera;-_Brachycera;-_Muscomorpha;-_Eremoneura;-_Cyclorrhapha;-_Schizophora;-_Acalyptratae;-_Ephydroidea;f_Drosophilidae;-_Drosophilinae;-_Drosophilini;g_Drosophila;-_Sophophora;-_melanogaster group;-_melanogaster subgroup;s_Drosophila melanogaster
0.pdb	8cen_f	0.127	409	243	36	18	399	1	322	2.017E-09	318	990	324	2.299E-01	6.227E-01	6.227E-01	1.142E+01	1.000	4932	Saccharomyces cerevisiae	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Saccharomycotina;c_Saccharomycetes;o_Saccharomycetales;f_Saccharomycetaceae;g_Saccharomyces;s_Saccharomyces cerevisiae
0.pdb	3f6d_B	0.107	743	439	46	41	736	1	566	2.089E-12	316	990	567	2.745E-01	4.389E-01	4.389E-01	1.796E+01	1.000	7168	Anopheles dirus	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Protostomia;-_Ecdysozoa;-_Panarthropoda;p_Arthropoda;-_Mandibulata;-_Pancrustacea;-_Hexapoda;c_Insecta;-_Dicondylia;-_Pterygota;-_Neoptera;-_Endopterygota;o_Diptera;-_Nematocera;-_Culicomorpha;-_Culicoidea;f_Culicidae;-_Anophelinae;g_Anopheles;-_Cellia;-_Neomyzomyia;-_leucosphyrus group;-_leucosphyrus subgroup;-_dirus species complex;s_Anopheles dirus
0.pdb	6jc6_F	0.094	381	245	32	46	400	1	307	1.600E-08	314	990	307	2.450E-01	6.977E-01	6.977E-01	5.274E+00	1.000	475174	Stichodactyla haddoni	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;p_Cnidaria;c_Anthozoa;-_Hexacorallia;o_Actiniaria;f_Stichodactylidae;g_Stichodactyla;s_Stichodactyla haddoni
0.pdb	5fzw_A	0.101	383	242	30	47	401	9	317	6.927E-09	314	990	317	2.403E-01	6.579E-01	6.579E-01	5.635E+00	1.000	1112478	Scytodes thoracica	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Protostomia;-_Ecdysozoa;-_Panarthropoda;p_Arthropoda;-_Chelicerata;c_Arachnida;o_Araneae;-_Araneomorphae;-_Haplogynae;-_Scytodoidea;f_Scytodidae;g_Scytodes;s_Scytodes thoracica
0.pdb	6gsf_A	0.097	369	231	29	49	395	3	291	7.565E-09	308	990	292	2.291E-01	6.738E-01	6.738E-01	5.571E+00	1.000	208964	Pseudomonas aeruginosa PAO1	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;-_Pseudomonas aeruginosa group;s_Pseudomonas aeruginosa;-_Pseudomonas aeruginosa PAO1
0.pdb	7b2f_A	0.120	381	231	33	48	400	8	312	8.634E-09	307	990	313	2.375E-01	6.527E-01	6.527E-01	5.526E+00	1.000	1427517	Xenorhabdus cabanillasii JM26	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Morganellaceae;g_Xenorhabdus;s_Xenorhabdus cabanillasii;-_Xenorhabdus cabanillasii JM26
