query	target	fident	alnlen	mismatch	gapopen	qstart	qend	tstart	tend	evalue	bits	qlen	tlen	qtmscore	ttmscore	alntmscore	rmsd	prob	taxid	taxname	taxlineage
0.pdb	1g59_C	0.870	85	11	0	10	94	1	85	6.615E-14	601	99	85	8.089E-01	9.357E-01	9.357E-01	1.412E+00	1.000	274	Thermus thermophilus	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Deinococcota;c_Deinococci;o_Thermales;f_Thermaceae;g_Thermus;s_Thermus thermophilus
0.pdb	8f4j_J	0.771	83	9	2	12	94	1	73	4.881E-11	476	99	73	6.929E-01	9.311E-01	9.311E-01	2.375E+00	1.000	197221	Thermosynechococcus vestitus BP-1	-_cellular organisms;d_Bacteria;-_Terrabacteria group;-_Cyanobacteriota/Melainabacteria group;p_Cyanobacteriota;c_Cyanophyceae;o_Pseudanabaenales;f_Thermosynechococcaceae;g_Thermosynechococcus;s_Thermosynechococcus vestitus;-_Thermosynechococcus vestitus BP-1
0.pdb	2a5z_C	0.690	84	16	2	12	94	1	75	7.977E-11	469	99	75	7.130E-01	9.312E-01	9.312E-01	1.170E+00	1.000	211586	Shewanella oneidensis MR-1	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Alteromonadales;f_Shewanellaceae;g_Shewanella;s_Shewanella oneidensis;-_Shewanella oneidensis MR-1
0.pdb	3fow_A	0.564	85	27	2	11	95	1	75	6.703E-10	455	99	75	7.306E-01	9.617E-01	9.617E-01	2.419E+00	1.000	36329	Plasmodium falciparum 3D7	-_cellular organisms;d_Eukaryota;-_Sar;-_Alveolata;p_Apicomplexa;c_Aconoidasida;o_Haemosporida;f_Plasmodiidae;g_Plasmodium;-_Plasmodium (Laverania);s_Plasmodium falciparum;-_Plasmodium falciparum 3D7
0.pdb	3foo_E	0.590	83	26	2	12	94	1	75	8.338E-10	427	99	75	7.033E-01	9.213E-01	9.213E-01	2.805E+00	1.000	562	Escherichia coli	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli
0.pdb	3a5c_I	0.722	83	14	2	12	94	1	74	2.376E-10	406	99	74	6.315E-01	8.352E-01	8.352E-01	4.021E+00	1.000	300852	Thermus thermophilus HB8	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Deinococcota;c_Deinococci;o_Thermales;f_Thermaceae;g_Thermus;s_Thermus thermophilus;-_Thermus thermophilus HB8
0.pdb	2bo5_A	0.552	85	24	2	12	96	1	71	1.349E-08	385	99	71	6.753E-01	9.356E-01	9.356E-01	3.876E+00	1.000	9913	Bos taurus	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda;-_Amniota;c_Mammalia;-_Theria;-_Eutheria;-_Boreoeutheria;-_Laurasiatheria;o_Artiodactyla;-_Ruminantia;-_Pecora;f_Bovidae;-_Bovinae;g_Bos;s_Bos taurus
0.pdb	7d11_A	0.445	83	40	2	12	94	1	77	1.976E-08	369	99	77	7.139E-01	9.065E-01	9.065E-01	2.281E+00	1.000	3702	Arabidopsis thaliana	-_cellular organisms;d_Eukaryota;k_Viridiplantae;p_Streptophyta;-_Streptophytina;-_Embryophyta;-_Tracheophyta;-_Euphyllophyta;-_Spermatophyta;c_Magnoliopsida;-_Mesangiospermae;-_eudicotyledons;-_Gunneridae;-_Pentapetalae;-_rosids;-_malvids;o_Brassicales;f_Brassicaceae;-_Camelineae;g_Arabidopsis;s_Arabidopsis thaliana
0.pdb	2ecg_A	0.445	83	40	2	12	94	1	77	2.204E-08	368	99	77	7.139E-01	9.065E-01	9.065E-01	2.274E+00	1.000	9606	Homo sapiens	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda;-_Amniota;c_Mammalia;-_Theria;-_Eutheria;-_Boreoeutheria;-_Euarchontoglires;o_Primates;-_Haplorrhini;-_Simiiformes;-_Catarrhini;-_Hominoidea;f_Hominidae;-_Homininae;g_Homo;s_Homo sapiens
0.pdb	2ecd_A	0.445	83	38	1	12	94	1	75	9.109E-08	360	99	75	7.299E-01	9.552E-01	9.552E-01	1.027E+00	1.000	9606	Homo sapiens	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda;-_Amniota;c_Mammalia;-_Theria;-_Eutheria;-_Boreoeutheria;-_Euarchontoglires;o_Primates;-_Haplorrhini;-_Simiiformes;-_Catarrhini;-_Hominoidea;f_Hominidae;-_Homininae;g_Homo;s_Homo sapiens
