query	target	fident	alnlen	mismatch	gapopen	qstart	qend	tstart	tend	evalue	bits	qlen	tlen	qtmscore	ttmscore	alntmscore	rmsd	prob	taxid	taxname	taxlineage
0.pdb	3cc4_R	0.734	260	67	1	14	273	2	259	6.815E-42	1779	285	259	8.938E-01	9.825E-01	9.825E-01	8.173E-01	1.000	2238	Haloarcula marismortui	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Haloarcula;s_Haloarcula marismortui
0.pdb	3d03_B	0.726	260	66	2	14	273	1	255	2.093E-39	1665	285	255	8.820E-01	9.845E-01	9.845E-01	8.607E-01	1.000	548	Klebsiella aerogenes	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;-_Klebsiella/Raoultella group;g_Klebsiella;s_Klebsiella aerogenes
0.pdb	6c6d_H	0.735	261	69	0	14	274	1	261	8.888E-40	1659	285	261	8.959E-01	9.769E-01	9.769E-01	1.095E+00	1.000	9606	Homo sapiens	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda;-_Amniota;c_Mammalia;-_Theria;-_Eutheria;-_Boreoeutheria;-_Euarchontoglires;o_Primates;-_Haplorrhini;-_Simiiformes;-_Catarrhini;-_Hominoidea;f_Hominidae;-_Homininae;g_Homo;s_Homo sapiens
0.pdb	2ca7_A	0.664	265	83	6	14	275	3	264	7.472E-28	910	285	264	7.721E-01	8.286E-01	8.286E-01	3.475E+00	1.000	6493	Conus striatus	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Protostomia;-_Spiralia;-_Lophotrochozoa;p_Mollusca;c_Gastropoda;-_Caenogastropoda;o_Neogastropoda;-_Conoidea;f_Conidae;g_Conus;-_Pionoconus;s_Conus striatus
0.pdb	5gth_L	0.168	290	205	14	14	280	3	279	3.893E-19	648	285	288	7.869E-01	7.792E-01	7.792E-01	3.359E+00	1.000	32053	Thermostichus vulcanus	-_cellular organisms;d_Bacteria;-_Terrabacteria group;-_Cyanobacteriota/Melainabacteria group;p_Cyanobacteriota;c_Cyanophyceae;o_Thermostichales;f_Thermostichaceae;g_Thermostichus;s_Thermostichus vulcanus
0.pdb	6gqb_AG	0.164	286	210	9	15	278	2	280	7.006E-18	625	285	292	8.190E-01	8.004E-01	8.004E-01	2.772E+00	1.000	559292	Saccharomyces cerevisiae S288C	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Saccharomycotina;c_Saccharomycetes;o_Saccharomycetales;f_Saccharomycetaceae;g_Saccharomyces;s_Saccharomyces cerevisiae;-_Saccharomyces cerevisiae S288C
0.pdb	4cxv_A	0.181	259	193	10	16	272	2	243	1.834E-16	588	285	245	7.410E-01	8.509E-01	8.509E-01	2.894E+00	1.000	3702	Arabidopsis thaliana	-_cellular organisms;d_Eukaryota;k_Viridiplantae;p_Streptophyta;-_Streptophytina;-_Embryophyta;-_Tracheophyta;-_Euphyllophyta;-_Spermatophyta;c_Magnoliopsida;-_Mesangiospermae;-_eudicotyledons;-_Gunneridae;-_Pentapetalae;-_rosids;-_malvids;o_Brassicales;f_Brassicaceae;-_Camelineae;g_Arabidopsis;s_Arabidopsis thaliana
0.pdb	1fzf_F	0.199	261	185	9	16	272	2	242	4.556E-16	584	285	243	7.458E-01	8.661E-01	8.661E-01	3.037E+00	1.000	9606	Homo sapiens	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda;-_Amniota;c_Mammalia;-_Theria;-_Eutheria;-_Boreoeutheria;-_Euarchontoglires;o_Primates;-_Haplorrhini;-_Simiiformes;-_Catarrhini;-_Hominoidea;f_Hominidae;-_Homininae;g_Homo;s_Homo sapiens
0.pdb	8f1k_I	0.181	259	191	9	16	272	7	246	4.807E-16	581	285	249	7.540E-01	8.557E-01	8.557E-01	2.789E+00	1.000	562	Escherichia coli	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli
0.pdb	7aqz_C	0.193	264	192	9	16	275	2	248	9.639E-16	575	285	248	7.565E-01	8.603E-01	8.603E-01	2.995E+00	1.000	9844	Lama glama	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda;-_Amniota;c_Mammalia;-_Theria;-_Eutheria;-_Boreoeutheria;-_Laurasiatheria;o_Artiodactyla;-_Tylopoda;f_Camelidae;g_Lama;s_Lama glama
