query	target	fident	alnlen	mismatch	gapopen	qstart	qend	tstart	tend	evalue	bits	qlen	tlen	qtmscore	ttmscore	alntmscore	rmsd	prob	taxid	taxname	taxlineage
0.pdb	8bq5_A	0.461	511	195	8	3	513	2	432	8.852E-40	1624	523	433	7.376E-01	8.838E-01	8.838E-01	7.236E+00	1.000	3702	Arabidopsis thaliana	-_cellular organisms;d_Eukaryota;k_Viridiplantae;p_Streptophyta;-_Streptophytina;-_Embryophyta;-_Tracheophyta;-_Euphyllophyta;-_Spermatophyta;c_Magnoliopsida;-_Mesangiospermae;-_eudicotyledons;-_Gunneridae;-_Pentapetalae;-_rosids;-_malvids;o_Brassicales;f_Brassicaceae;-_Camelineae;g_Arabidopsis;s_Arabidopsis thaliana
0.pdb	1brv_A	0.454	510	182	8	3	512	2	415	1.037E-36	1504	523	416	7.219E-01	8.998E-01	8.998E-01	5.981E+00	1.000	31611	Bovine respiratory syncytial virus (strain 391-2)	d_Viruses;-_Riboviria;k_Orthornavirae;p_Negarnaviricota;-_Haploviricotina;c_Monjiviricetes;o_Mononegavirales;f_Pneumoviridae;g_Orthopneumovirus;s_Bovine orthopneumovirus;-_Bovine respiratory syncytial virus (strain 391-2)
0.pdb	8br3_LG0	0.514	422	145	6	8	429	1	362	4.988E-36	1503	523	362	6.498E-01	9.276E-01	9.276E-01	3.407E+00	1.000	1358809	Spraguea lophii 42_110	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Microsporidia;-_Apansporoblastina;f_Spraguidae;g_Spraguea;s_Spraguea lophii;-_Spraguea lophii 42_110
0.pdb	6g8m_a	0.377	514	227	8	3	514	2	424	7.386E-36	1486	523	425	7.404E-01	9.026E-01	9.026E-01	3.726E+00	1.000	559292	Saccharomyces cerevisiae S288C	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Saccharomycotina;c_Saccharomycetes;o_Saccharomycetales;f_Saccharomycetaceae;g_Saccharomyces;s_Saccharomyces cerevisiae;-_Saccharomyces cerevisiae S288C
0.pdb	7et4_G	0.376	512	230	8	3	514	2	424	1.877E-35	1484	523	425	7.498E-01	9.147E-01	9.147E-01	3.719E+00	1.000	3702	Arabidopsis thaliana	-_cellular organisms;d_Eukaryota;k_Viridiplantae;p_Streptophyta;-_Streptophytina;-_Embryophyta;-_Tracheophyta;-_Euphyllophyta;-_Spermatophyta;c_Magnoliopsida;-_Mesangiospermae;-_eudicotyledons;-_Gunneridae;-_Pentapetalae;-_rosids;-_malvids;o_Brassicales;f_Brassicaceae;-_Camelineae;g_Arabidopsis;s_Arabidopsis thaliana
0.pdb	2hln_A	0.414	425	192	7	3	427	2	369	4.322E-35	1461	523	369	6.532E-01	9.132E-01	9.132E-01	3.745E+00	1.000	29471	Pectobacterium atrosepticum	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Pectobacteriaceae;g_Pectobacterium;s_Pectobacterium atrosepticum
0.pdb	5bnz_B	0.380	513	213	8	3	514	2	410	8.179E-35	1450	523	411	7.305E-01	9.215E-01	9.215E-01	3.219E+00	1.000	208964	Pseudomonas aeruginosa PAO1	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;-_Pseudomonas aeruginosa group;s_Pseudomonas aeruginosa;-_Pseudomonas aeruginosa PAO1
0.pdb	1h92_A	0.413	426	190	5	3	427	2	368	2.191E-33	1386	523	368	6.458E-01	9.069E-01	9.069E-01	3.970E+00	1.000	9606	Homo sapiens	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda;-_Amniota;c_Mammalia;-_Theria;-_Eutheria;-_Boreoeutheria;-_Euarchontoglires;o_Primates;-_Haplorrhini;-_Simiiformes;-_Catarrhini;-_Hominoidea;f_Hominidae;-_Homininae;g_Homo;s_Homo sapiens
0.pdb	1brz_A	0.516	424	150	4	6	429	1	369	4.131E-34	1383	523	369	6.558E-01	9.178E-01	9.178E-01	3.416E+00	1.000	43545	Pentadiplandra brazzeana	-_cellular organisms;d_Eukaryota;k_Viridiplantae;p_Streptophyta;-_Streptophytina;-_Embryophyta;-_Tracheophyta;-_Euphyllophyta;-_Spermatophyta;c_Magnoliopsida;-_Mesangiospermae;-_eudicotyledons;-_Gunneridae;-_Pentapetalae;-_rosids;-_malvids;o_Brassicales;f_Pentadiplandraceae;g_Pentadiplandra;s_Pentadiplandra brazzeana
0.pdb	5brb_B	0.454	460	145	6	3	462	2	355	5.846E-33	1354	523	361	6.126E-01	8.813E-01	8.813E-01	9.954E+00	1.000	5833	Plasmodium falciparum	-_cellular organisms;d_Eukaryota;-_Sar;-_Alveolata;p_Apicomplexa;c_Aconoidasida;o_Haemosporida;f_Plasmodiidae;g_Plasmodium;-_Plasmodium (Laverania);s_Plasmodium falciparum
0.pdb	5br8_F	0.467	458	131	7	3	453	2	353	1.357E-30	1241	523	354	6.061E-01	8.869E-01	8.869E-01	8.048E+00	1.000	300852	Thermus thermophilus HB8	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Deinococcota;c_Deinococci;o_Thermales;f_Thermaceae;g_Thermus;s_Thermus thermophilus;-_Thermus thermophilus HB8
