query	target	fident	alnlen	mismatch	gapopen	qstart	qend	tstart	tend	evalue	bits	qlen	tlen	qtmscore	ttmscore	alntmscore	rmsd	prob	taxid	taxname	taxlineage
0.pdb	2btv_Q	0.566	272	111	2	7	277	2	267	3.440E-34	1369	609	312	4.213E-01	8.174E-01	8.174E-01	3.018E+00	1.000	10905	Bluetongue virus (serotype 1 / isolate South Africa)	d_Viruses;-_Riboviria;k_Orthornavirae;p_Duplornaviricota;c_Resentoviricetes;o_Reovirales;f_Sedoreoviridae;g_Orbivirus;s_Bluetongue virus;-_Bluetongue virus 1;-_Bluetongue virus (serotype 1 / isolate South Africa)
0.pdb	2btv_D	0.558	283	109	3	7	277	2	280	1.838E-35	1366	609	313	4.127E-01	7.991E-01	7.991E-01	5.559E+00	1.000	10905	Bluetongue virus (serotype 1 / isolate South Africa)	d_Viruses;-_Riboviria;k_Orthornavirae;p_Duplornaviricota;c_Resentoviricetes;o_Reovirales;f_Sedoreoviridae;g_Orbivirus;s_Bluetongue virus;-_Bluetongue virus 1;-_Bluetongue virus (serotype 1 / isolate South Africa)
0.pdb	5iro_N	0.548	281	106	3	2	270	1	272	2.560E-33	1280	609	324	4.097E-01	7.653E-01	7.653E-01	3.160E+00	1.000	11908	Human T-cell leukemia virus type I	d_Viruses;-_Riboviria;k_Pararnavirae;p_Artverviricota;c_Revtraviricetes;o_Ortervirales;f_Retroviridae;-_Orthoretrovirinae;g_Deltaretrovirus;s_Primate T-lymphotropic virus 1;-_Human T-cell leukemia virus type I
0.pdb	2btv_E	0.551	272	111	2	7	277	2	263	7.003E-32	1266	609	308	4.141E-01	8.128E-01	8.128E-01	3.099E+00	1.000	10905	Bluetongue virus (serotype 1 / isolate South Africa)	d_Viruses;-_Riboviria;k_Orthornavirae;p_Duplornaviricota;c_Resentoviricetes;o_Reovirales;f_Sedoreoviridae;g_Orbivirus;s_Bluetongue virus;-_Bluetongue virus 1;-_Bluetongue virus (serotype 1 / isolate South Africa)
0.pdb	6i7d_B	0.523	281	109	3	8	276	2	269	1.272E-31	1194	609	306	3.995E-01	7.915E-01	7.915E-01	5.139E+00	1.000	36329	Plasmodium falciparum 3D7	-_cellular organisms;d_Eukaryota;-_Sar;-_Alveolata;p_Apicomplexa;c_Aconoidasida;o_Haemosporida;f_Plasmodiidae;g_Plasmodium;-_Plasmodium (Laverania);s_Plasmodium falciparum;-_Plasmodium falciparum 3D7
0.pdb	1bmt_A	0.271	295	153	11	8	280	17	271	1.844E-15	477	609	306	3.432E-01	6.593E-01	6.593E-01	5.198E+00	1.000	562	Escherichia coli	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli
0.pdb	8abm_H	0.217	257	163	11	4	245	1	234	4.923E-13	443	609	315	3.348E-01	6.291E-01	6.291E-01	3.380E+00	1.000	4952	Yarrowia lipolytica	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Saccharomycotina;c_Saccharomycetes;o_Saccharomycetales;f_Dipodascaceae;g_Yarrowia;s_Yarrowia lipolytica
0.pdb	6hug_G	0.232	280	182	10	9	276	2	260	2.949E-12	407	609	305	3.612E-01	6.898E-01	6.898E-01	4.147E+00	1.000	9844	Lama glama	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda;-_Amniota;c_Mammalia;-_Theria;-_Eutheria;-_Boreoeutheria;-_Laurasiatheria;o_Artiodactyla;-_Tylopoda;f_Camelidae;g_Lama;s_Lama glama
0.pdb	8abl_T	0.197	294	178	17	7	281	2	256	2.432E-13	407	609	307	3.391E-01	6.479E-01	6.479E-01	4.552E+00	1.000	4952	Yarrowia lipolytica	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Saccharomycotina;c_Saccharomycetes;o_Saccharomycetales;f_Dipodascaceae;g_Yarrowia;s_Yarrowia lipolytica
0.pdb	1ah2_A	0.238	315	192	15	4	292	1	293	8.941E-13	380	609	318	3.565E-01	6.539E-01	6.539E-01	1.163E+01	1.000	1445	Alkalihalobacillus alcalophilus	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Bacillota;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Alkalihalobacillus;s_Alkalihalobacillus alcalophilus
0.pdb	2j0s_A	0.240	274	162	15	8	261	2	249	6.654E-12	375	609	308	3.332E-01	6.323E-01	6.323E-01	5.007E+00	1.000	9606	Homo sapiens	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda;-_Amniota;c_Mammalia;-_Theria;-_Eutheria;-_Boreoeutheria;-_Euarchontoglires;o_Primates;-_Haplorrhini;-_Simiiformes;-_Catarrhini;-_Hominoidea;f_Hominidae;-_Homininae;g_Homo;s_Homo sapiens
0.pdb	2j0r_A	0.217	312	190	15	8	288	2	290	3.868E-12	361	609	309	3.405E-01	6.430E-01	6.430E-01	1.080E+01	1.000	630	Yersinia enterocolitica	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Yersiniaceae;g_Yersinia;s_Yersinia enterocolitica
0.pdb	5bty_A	0.514	70	34	0	299	368	1	70	6.073E-06	258	609	95	1.096E-01	6.574E-01	6.574E-01	2.856E+00	1.000	933093	Legionella pneumophila subsp. pneumophila ATCC 43290	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Legionellales;f_Legionellaceae;g_Legionella;s_Legionella pneumophila;-_Legionella pneumophila serogroup 12;-_Legionella pneumophila subsp. pneumophila ATCC 43290
