query	target	fident	alnlen	mismatch	gapopen	qstart	qend	tstart	tend	evalue	bits	qlen	tlen	qtmscore	ttmscore	alntmscore	rmsd	prob	taxid	taxname	taxlineage
0.pdb	5fxs_A	0.572	531	216	4	8	535	5	527	9.286E-41	2212	579	540	8.607E-01	9.209E-01	9.209E-01	1.995E+00	1.000	9606	Homo sapiens	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda;-_Amniota;c_Mammalia;-_Theria;-_Eutheria;-_Boreoeutheria;-_Euarchontoglires;o_Primates;-_Haplorrhini;-_Simiiformes;-_Catarrhini;-_Hominoidea;f_Hominidae;-_Homininae;g_Homo;s_Homo sapiens
0.pdb	5fxt_A	0.580	529	216	4	8	531	5	532	2.026E-41	2168	579	534	8.085E-01	8.715E-01	8.715E-01	3.413E+00	1.000	85962	Helicobacter pylori 26695	-_cellular organisms;d_Bacteria;p_Campylobacterota;c_Epsilonproteobacteria;o_Campylobacterales;f_Helicobacteraceae;g_Helicobacter;s_Helicobacter pylori;-_Helicobacter pylori 26695
0.pdb	5fu0_B	0.579	521	205	4	11	529	6	514	3.557E-39	2130	579	515	8.472E-01	9.498E-01	9.498E-01	1.763E+00	1.000	287	Pseudomonas aeruginosa	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;-_Pseudomonas aeruginosa group;s_Pseudomonas aeruginosa
0.pdb	4fur_E	0.581	526	213	4	8	529	4	526	1.159E-39	2058	579	530	8.022E-01	8.708E-01	8.708E-01	3.407E+00	1.000	359391	Brucella abortus 2308	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Brucellaceae;-_Brucella/Ochrobactrum group;g_Brucella;s_Brucella abortus;-_Brucella abortus 2308
0.pdb	1hf9_B	0.577	525	210	4	11	531	6	522	3.155E-39	2041	579	524	8.026E-01	8.812E-01	8.812E-01	3.238E+00	1.000	9913	Bos taurus	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda;-_Amniota;c_Mammalia;-_Theria;-_Eutheria;-_Boreoeutheria;-_Laurasiatheria;o_Artiodactyla;-_Ruminantia;-_Pecora;f_Bovidae;-_Bovinae;g_Bos;s_Bos taurus
0.pdb	1h3e_A	0.575	507	193	4	9	513	4	490	4.620E-38	2039	579	491	8.009E-01	9.400E-01	9.400E-01	2.253E+00	1.000	262724	Thermus thermophilus HB27	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Deinococcota;c_Deinococci;o_Thermales;f_Thermaceae;g_Thermus;s_Thermus thermophilus;-_Thermus thermophilus HB27
0.pdb	1h3a_B	0.578	527	210	4	9	531	4	522	1.630E-38	2029	579	524	8.223E-01	9.038E-01	9.038E-01	2.858E+00	1.000	405212	Alicyclobacillus acidocaldarius	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Bacillota;c_Bacilli;o_Bacillales;f_Alicyclobacillaceae;g_Alicyclobacillus;s_Alicyclobacillus acidocaldarius
0.pdb	1a11_A	0.572	508	195	4	8	513	3	490	2.693E-37	2012	579	491	8.015E-01	9.404E-01	9.404E-01	2.315E+00	1.000	10116	Rattus norvegicus	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda;-_Amniota;c_Mammalia;-_Theria;-_Eutheria;-_Boreoeutheria;-_Euarchontoglires;-_Glires;o_Rodentia;-_Myomorpha;-_Muroidea;f_Muridae;-_Murinae;g_Rattus;s_Rattus norvegicus
0.pdb	3dug_A	0.606	473	181	3	8	476	3	474	5.765E-37	1955	579	475	7.433E-01	8.959E-01	8.959E-01	2.960E+00	1.000	32644	unidentified	-_unclassified entries;-_unclassified sequences;s_unidentified
0.pdb	6dhp_m	0.602	471	179	3	8	476	3	467	5.538E-37	1947	579	468	7.416E-01	9.071E-01	9.071E-01	2.750E+00	1.000	197221	Thermosynechococcus vestitus BP-1	-_cellular organisms;d_Bacteria;-_Terrabacteria group;-_Cyanobacteriota/Melainabacteria group;p_Cyanobacteriota;c_Cyanophyceae;o_Pseudanabaenales;f_Thermosynechococcaceae;g_Thermosynechococcus;s_Thermosynechococcus vestitus;-_Thermosynechococcus vestitus BP-1
