query	target	fident	alnlen	mismatch	gapopen	qstart	qend	tstart	tend	evalue	bits	qlen	tlen	qtmscore	ttmscore	alntmscore	rmsd	prob	taxid	taxname	taxlineage
0.pdb	7f1o_F	0.393	89	53	1	114	201	14	102	1.499E-10	411	202	102	4.291E-01	8.400E-01	8.400E-01	7.708E-01	1.000	9606	Homo sapiens	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda;-_Amniota;c_Mammalia;-_Theria;-_Eutheria;-_Boreoeutheria;-_Euarchontoglires;o_Primates;-_Haplorrhini;-_Simiiformes;-_Catarrhini;-_Hominoidea;f_Hominidae;-_Homininae;g_Homo;s_Homo sapiens
0.pdb	5c7q_B	0.241	91	63	4	116	202	4	92	1.309E-06	234	202	106	3.886E-01	7.117E-01	7.117E-01	2.045E+00	1.000	264462	Bdellovibrio bacteriovorus HD100	-_cellular organisms;d_Bacteria;p_Bdellovibrionota;c_Bdellovibrionia;o_Bdellovibrionales;f_Pseudobdellovibrionaceae;g_Bdellovibrio;s_Bdellovibrio bacteriovorus;-_Bdellovibrio bacteriovorus HD100
0.pdb	4gdo_F	0.258	93	61	4	113	201	103	191	1.309E-06	234	202	202	3.873E-01	3.873E-01	3.873E-01	2.169E+00	1.000	9606	Homo sapiens	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda;-_Amniota;c_Mammalia;-_Theria;-_Eutheria;-_Boreoeutheria;-_Euarchontoglires;o_Primates;-_Haplorrhini;-_Simiiformes;-_Catarrhini;-_Hominoidea;f_Hominidae;-_Homininae;g_Homo;s_Homo sapiens
0.pdb	3bk2_A	0.263	91	59	4	113	199	104	190	1.017E-06	233	202	203	3.764E-01	3.746E-01	3.746E-01	2.190E+00	1.000	262724	Thermus thermophilus HB27	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Deinococcota;c_Deinococci;o_Thermales;f_Thermaceae;g_Thermus;s_Thermus thermophilus;-_Thermus thermophilus HB27
0.pdb	6cgv_S	0.260	96	62	5	111	201	99	190	1.017E-06	231	202	197	3.886E-01	3.979E-01	3.979E-01	2.609E+00	1.000	28285	Human adenovirus 5	d_Viruses;-_Varidnaviria;k_Bamfordvirae;p_Preplasmiviricota;c_Tectiliviricetes;o_Rowavirales;f_Adenoviridae;g_Mastadenovirus;s_Human mastadenovirus C;-_Human adenovirus 5
0.pdb	1gb1_A	0.244	94	63	4	113	202	98	187	5.768E-07	229	202	196	3.758E-01	3.865E-01	3.865E-01	2.836E+00	1.000	1911	Streptomyces griseus	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinomycetota;c_Actinomycetes;o_Kitasatosporales;f_Streptomycetaceae;g_Streptomyces;-_Streptomyces griseus group;-_Streptomyces griseus subgroup;s_Streptomyces griseus
0.pdb	8dgk_B	0.255	94	62	4	113	202	97	186	8.966E-07	222	202	199	3.683E-01	3.735E-01	3.735E-01	3.441E+00	1.000	9606	Homo sapiens	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda;-_Amniota;c_Mammalia;-_Theria;-_Eutheria;-_Boreoeutheria;-_Euarchontoglires;o_Primates;-_Haplorrhini;-_Simiiformes;-_Catarrhini;-_Hominoidea;f_Hominidae;-_Homininae;g_Homo;s_Homo sapiens
0.pdb	5c7s_A	0.252	91	52	4	114	200	1	79	4.915E-06	214	202	87	3.508E-01	7.854E-01	7.854E-01	2.265E+00	1.000	83332	Mycobacterium tuberculosis H37Rv	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae;g_Mycobacterium;-_Mycobacterium tuberculosis complex;s_Mycobacterium tuberculosis;-_Mycobacterium tuberculosis H37Rv
0.pdb	7cbl_a	0.244	90	62	4	116	201	32	119	7.641E-06	212	202	224	3.827E-01	3.468E-01	3.468E-01	2.112E+00	1.000	99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Salmonella;s_Salmonella enterica;-_Salmonella enterica subsp. enterica;-_Salmonella enterica subsp. enterica serovar Typhimurium;-_Salmonella enterica subsp. enterica serovar Typhimurium str. LT2
0.pdb	5c7r_B	0.260	92	55	6	114	200	1	84	2.458E-06	208	202	92	3.492E-01	7.335E-01	7.335E-01	2.945E+00	1.000	83334	Escherichia coli O157:H7	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli;-_Escherichia coli O157:H7
